sciName,tiplabel,GENUS,FAMILY,ORDER,MSW3_sciName_matched,genes,extinct.,samp,BM,BodyMass_imp.,BM_SourceDB,BM_Method,BM_Ref,latCat,latMids,Lat_centroid,Lon_centroid,lat_min,lat_max,lon_min,lon_max
Aeromys_thomasi,Aeromys_thomasi_SCIURIDAE_RODENTIA,Aeromys,SCIURIDAE,RODENTIA,Aeromys_thomasi,0,0,imputed,1.435,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),1,2.561636,2.076024046,113.7981628,-1.911864,7.035136,108.839,119.2675
Aethalops_aequalis,Aethalops_aequalis_PTEROPODIDAE_CHIROPTERA,Aethalops,PTEROPODIDAE,CHIROPTERA,Aethalops_aequalis,2,0,sampled,0.0116,FALSE,FS2016,Assumed_isometric_based_on_forearm_length,Mammalia_57:_255-272_(1993),1,3.5562905,4.401515251,115.8540414,0.708244,6.404337,109.907353,117.133402
Aethalops_alecto,Aethalops_alecto_PTEROPODIDAE_CHIROPTERA,Aethalops,PTEROPODIDAE,CHIROPTERA,Aethalops_alecto,6,0,sampled,0.015,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),1,-1.418192,-0.110035756,107.1736632,-8.495288,5.658904,96.020168,116.598462
Aethomys_bocagei,Aethomys_bocagei_MURIDAE_RODENTIA,Aethomys,MURIDAE,RODENTIA,Aethomys_bocagei,0,0,imputed,0.1076,FALSE,FS2016,Reported,Global_Ecology_and_Biogeography_18:_19-29_(2009),1,-9.373264,-9.527360116,14.73965394,-13.578664,-5.167864,12.1395,17.8878
Aethomys_chrysophilus,Aethomys_chrysophilus_MURIDAE_RODENTIA,Aethomys,MURIDAE,RODENTIA,Aethomys_chrysophilus,3,0,sampled,0.0749,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),0,-13.500514,-16.35496023,28.4398856,-28.698264,1.697236,12.898,41.1797
Aethomys_granti,Aethomys_granti_MURIDAE_RODENTIA,Aethomys,MURIDAE,RODENTIA,NA,0,0,imputed,0.04,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),2,-32.172325,-32.26213933,22.36968535,-33.960664,-30.383986,17.98941,26.761683
Aethomys_hindei,Aethomys_hindei_MURIDAE_RODENTIA,Aethomys,MURIDAE,RODENTIA,Aethomys_hindei,0,0,imputed,0.1035,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),1,2.750336,4.132763473,28.51944837,-4.458564,9.959236,11.4296,40.5105
Aethomys_ineptus,Aethomys_ineptus_MURIDAE_RODENTIA,Aethomys,MURIDAE,RODENTIA,Aethomys_ineptus,1,0,sampled,0.0749,FALSE,FS2016,As_relative_of_suggested_similar_size,Following_Mammalian_Species_808:_1-10_(2008)_the_two_species_are_only_seperatable_by_karyotyping_or_genetics,0,-26.69623,-26.59990723,29.09191472,-30.871364,-22.521096,22.261618,32.9939
Aethomys_kaiseri,Aethomys_kaiseri_MURIDAE_RODENTIA,Aethomys,MURIDAE,RODENTIA,Aethomys_kaiseri,1,0,sampled,0.09,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),1,-6.846664,-7.542098006,29.32590887,-13.391864,-0.301464,17.0486,39.281
Aethomys_namaquensis,Aethomys_namaquensis_MURIDAE_RODENTIA,Aethomys,MURIDAE,RODENTIA,NA,4,0,sampled,0.0506,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),0,-24.842614,-24.14501558,24.08524885,-34.839764,-14.845464,11.7156,38.2356
Aethomys_nyikae,Aethomys_nyikae_MURIDAE_RODENTIA,Aethomys,MURIDAE,RODENTIA,Aethomys_nyikae,0,0,imputed,0.077,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),1,-10.695714,-10.63481023,26.28323693,-14.512764,-6.878664,17.2092,35.3008
Aethomys_silindensis,Aethomys_silindensis_MURIDAE_RODENTIA,Aethomys,MURIDAE,RODENTIA,Aethomys_silindensis,0,0,imputed,0.1076,FALSE,FS2016,Reported,Global_Ecology_and_Biogeography_18:_19-29_(2009),1,-19.346114,-19.50435472,32.75221376,-21.002864,-17.689364,32.2405,33.2128
Aethomys_stannarius,Aethomys_stannarius_MURIDAE_RODENTIA,Aethomys,MURIDAE,RODENTIA,Aethomys_stannarius,0,0,imputed,0.1076,FALSE,FS2016,Reported,Global_Ecology_and_Biogeography_18:_19-29_(2009),1,10.126786,10.24668619,10.85231805,8.608036,11.645536,8.0532,14.5009
Aethomys_thomasi,Aethomys_thomasi_MURIDAE_RODENTIA,Aethomys,MURIDAE,RODENTIA,Aethomys_thomasi,0,0,imputed,0.1076,FALSE,FS2016,Reported,Global_Ecology_and_Biogeography_18:_19-29_(2009),1,-13.277514,-13.67994751,15.84236881,-16.270564,-10.284464,13.1891,18.8496
Ailuropoda_melanoleuca,Ailuropoda_melanoleuca_URSIDAE_CARNIVORA,Ailuropoda,URSIDAE,CARNIVORA,Ailuropoda_melanoleuca,30,0,sampled,108.4,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),2,31.0532795,31.30822418,104.0784954,28.105125,34.001434,101.894876,108.799149
Ailurops_melanotis,Ailurops_melanotis_PHALANGERIDAE_DIPROTODONTIA,Ailurops,PHALANGERIDAE,DIPROTODONTIA,Ailurops_melanotis,0,0,imputed,6.669,FALSE,FS2016,Assumed_isomettic_based_on_mandible_size,Zoologische_Abhandlungen_Dresden_34:_187-197_(1977),1,3.7416205,3.641828885,125.9123926,3.439207,4.044034,125.483604,126.733391
Ailurops_ursinus,Ailurops_ursinus_PHALANGERIDAE_DIPROTODONTIA,Ailurops,PHALANGERIDAE,DIPROTODONTIA,Ailurops_ursinus,9,0,sampled,10,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),1,-1.9737195,-2.119319922,121.2144497,-5.705817,1.758378,118.752502,125.295898
Ailurus_fulgens,Ailurus_fulgens_AILURIDAE_CARNIVORA,Ailurus,AILURIDAE,CARNIVORA,Ailurus_fulgens,25,0,sampled,4.9,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),2,28.9256895,28.60568735,96.57000401,24.180908,33.670471,81.954318,104.74408
Akodon_aerosus,Akodon_aerosus_CRICETIDAE_RODENTIA,Akodon,CRICETIDAE,RODENTIA,Akodon_aerosus,5,0,sampled,0.06,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),1,-9.437414,-9.436630952,-74.01724211,-17.525564,-1.349264,-78.9996,-64.8798
Akodon_affinis,Akodon_affinis_CRICETIDAE_RODENTIA,Akodon,CRICETIDAE,RODENTIA,Akodon_affinis,1,0,sampled,0.0249,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),1,4.882215,4.787322826,-75.89331485,2.573136,7.191294,-76.957476,-75.0283
Akodon_albiventer,Akodon_albiventer_CRICETIDAE_RODENTIA,Akodon,CRICETIDAE,RODENTIA,Akodon_albiventer,2,0,sampled,0.0218,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),0,-20.500214,-19.75426641,-67.7601923,-26.042964,-14.957464,-72.7585,-64.5407
Akodon_aliquantulus,Akodon_aliquantulus_CRICETIDAE_RODENTIA,Akodon,CRICETIDAE,RODENTIA,Akodon_aliquantulus,0,0,imputed,0.014,FALSE,FS2016,Assumed_isometric_based_on_head-body_length,Journal_of_Mammalogy_80:_786-798_(1999),0,-23.064341,-26.68463256,-65.31811373,-28.799815,-17.328867,-66.356423,-63.756401
Akodon_azarae,Akodon_azarae_CRICETIDAE_RODENTIA,Akodon,CRICETIDAE,RODENTIA,Akodon_azarae,2,0,sampled,0.025,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),2,-32.848314,-33.24486938,-59.56389996,-40.992664,-24.703964,-66.7182,-50.264
Akodon_bogotensis,Akodon_bogotensis_CRICETIDAE_RODENTIA,Akodon,CRICETIDAE,RODENTIA,Akodon_bogotensis,0,0,imputed,0.013,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),1,5.754175,5.990373574,-73.03266057,2.137514,9.370836,-75.497061,-70.0648
Akodon_boliviensis,Akodon_boliviensis_CRICETIDAE_RODENTIA,Akodon,CRICETIDAE,RODENTIA,Akodon_boliviensis,5,0,sampled,0.0275,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),0,-18.645814,-17.44109426,-67.77165481,-23.531864,-13.759764,-70.8656,-64.3783
Akodon_budini,Akodon_budini_CRICETIDAE_RODENTIA,Akodon,CRICETIDAE,RODENTIA,Akodon_budini,1,0,sampled,0.0269,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),0,-23.099714,-23.01231308,-64.59815893,-24.341664,-21.857764,-65.3921,-64.0116
Akodon_cursor,Akodon_cursor_CRICETIDAE_RODENTIA,Akodon,CRICETIDAE,RODENTIA,Akodon_cursor,5,0,sampled,0.0399,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),0,-16.828914,-18.15376928,-42.70862974,-27.209764,-6.448064,-54.9165,-34.7901
Akodon_dayi,Akodon_dayi_CRICETIDAE_RODENTIA,Akodon,CRICETIDAE,RODENTIA,Akodon_dayi,2,0,sampled,0.0325,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),1,-14.678364,-15.63699531,-65.80048993,-18.808764,-10.547964,-68.8525,-62.3511
Akodon_dolores,Akodon_dolores_CRICETIDAE_RODENTIA,Akodon,CRICETIDAE,RODENTIA,Akodon_dolores,3,0,sampled,0.0505,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),2,-31.1527135,-31.61202684,-64.76983862,-33.673164,-28.632263,-66.465406,-63.7847
Akodon_fumeus,Akodon_fumeus_CRICETIDAE_RODENTIA,Akodon,CRICETIDAE,RODENTIA,Akodon_fumeus,2,0,sampled,0.0227,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),1,-17.799014,-17.22464177,-66.3235679,-22.340964,-13.257064,-70.4726,-63.29
Akodon_iniscatus,Akodon_iniscatus_CRICETIDAE_RODENTIA,Akodon,CRICETIDAE,RODENTIA,Akodon_iniscatus,3,0,sampled,0.0287,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),2,-41.733664,-41.74356709,-68.08421478,-47.793164,-35.674164,-72.1902,-62.1267
Akodon_josemariarguedasi,Akodon_josemariarguedasi_CRICETIDAE_RODENTIA,Akodon,CRICETIDAE,RODENTIA,NA,0,0,imputed,0.039982799,TRUE,NA,NA,NA,1,-10.149951,NA,NA,-10.326802,-9.9731,-76.312996,-75.95367
Akodon_juninensis,Akodon_juninensis_CRICETIDAE_RODENTIA,Akodon,CRICETIDAE,RODENTIA,Akodon_juninensis,2,0,sampled,0.039,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),1,-11.943144,-11.66258419,-75.54325749,-15.903923,-7.982365,-78.1768,-73.1625
Akodon_kofordi,Akodon_kofordi_CRICETIDAE_RODENTIA,Akodon,CRICETIDAE,RODENTIA,Akodon_kofordi,5,0,sampled,0.0295,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),1,-15.118864,-14.06901774,-69.77709571,-17.323264,-12.914464,-71.6298,-65.2032
Akodon_latebricola,Akodon_latebricola_CRICETIDAE_RODENTIA,Akodon,CRICETIDAE,RODENTIA,Akodon_latebricola,1,0,sampled,0.039,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),1,-0.336313,-0.188435871,-77.98493767,-1.486864,0.814238,-78.322699,-77.577299
Akodon_leucolimnaeus,Akodon_leucolimnaeus_CRICETIDAE_RODENTIA,Akodon,CRICETIDAE,RODENTIA,Akodon_leucolimnaeus,0,0,imputed,0.038180664,TRUE,NA,NA,NA,NA,NA,-26.13856487,-67.43960447,NA,NA,NA,NA
Akodon_lindberghi,Akodon_lindberghi_CRICETIDAE_RODENTIA,Akodon,CRICETIDAE,RODENTIA,Akodon_lindberghi,1,0,sampled,0.0264,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),1,-18.806614,-20.31578819,-45.60295921,-22.105864,-15.507364,-48.2048,-42.8051
Akodon_lutescens,Akodon_lutescens_CRICETIDAE_RODENTIA,Akodon,CRICETIDAE,RODENTIA,Akodon_lutescens,4,0,sampled,0.0207,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),1,-18.241614,-20.38853078,-66.51812154,-22.200864,-14.282364,-70.7618,-64.1542
Akodon_mimus,Akodon_mimus_CRICETIDAE_RODENTIA,Akodon,CRICETIDAE,RODENTIA,Akodon_mimus,6,0,sampled,0.024,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),1,-15.83481,-16.1398874,-67.78554832,-18.071264,-13.598356,-70.409199,-64.6842
Akodon_molinae,Akodon_molinae_CRICETIDAE_RODENTIA,Akodon,CRICETIDAE,RODENTIA,Akodon_molinae,1,0,sampled,0.033,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),2,-38.296814,-38.10551763,-65.61459341,-43.451264,-33.142364,-69.4196,-61.4153
Akodon_mollis,Akodon_mollis_CRICETIDAE_RODENTIA,Akodon,CRICETIDAE,RODENTIA,Akodon_mollis,2,0,sampled,0.0304,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),1,-6.485164,-5.992894412,-78.13322552,-12.746464,-0.223864,-80.8674,-74.706
Akodon_montensis,Akodon_montensis_CRICETIDAE_RODENTIA,Akodon,CRICETIDAE,RODENTIA,Akodon_montensis,6,0,sampled,0.0441,FALSE,FS2016,Reported,Mammalian_Biology_68:_129-143_(2003),0,-24.5532075,-24.51762003,-50.80311619,-30.302963,-18.803452,-58.728899,-42.148405
Akodon_mystax,Akodon_mystax_CRICETIDAE_RODENTIA,Akodon,CRICETIDAE,RODENTIA,Akodon_mystax,2,0,sampled,0.0185,FALSE,FS2016,Reported,Bonner_Zoologische_Beiträge_47:_193-256_(1998),1,-21.364114,-20.66488777,-42.09513134,-22.415864,-20.312364,-44.6987,-41.7068
Akodon_neocenus,Akodon_neocenus_CRICETIDAE_RODENTIA,Akodon,CRICETIDAE,RODENTIA,Akodon_neocenus,0,0,imputed,0.0424,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),2,-39.51018,-39.35943062,-66.00805344,-40.926874,-38.093486,-70.773937,-64.703011
Akodon_oenos,Akodon_oenos_CRICETIDAE_RODENTIA,Akodon,CRICETIDAE,RODENTIA,Akodon_oenos,0,0,imputed,0.0248,FALSE,FS2016,Reported,Journal_of_Mammalogy_91:_387-400_(2010),2,-32.6785,-32.49687949,-68.3866866,-33.008325,-32.348675,-69.215542,-68.466257
Akodon_orophilus,Akodon_orophilus_CRICETIDAE_RODENTIA,Akodon,CRICETIDAE,RODENTIA,Akodon_orophilus,2,0,sampled,0.039,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),1,-7.223764,-7.238188794,-77.30145411,-9.328064,-5.119464,-78.6229,-75.9216
Akodon_paranaensis,Akodon_paranaensis_CRICETIDAE_RODENTIA,Akodon,CRICETIDAE,RODENTIA,Akodon_paranaensis,3,0,sampled,0.0403,FALSE,FS2016,Assumed_isometric_based_on_head-body_length,Journal_of_Mammalogy_81:_838-841_(2000),0,-26.8820595,-27.93267183,-51.58779053,-32.264877,-21.499242,-56.326784,-43.885644
Akodon_pervalens,Akodon_pervalens_CRICETIDAE_RODENTIA,Akodon,CRICETIDAE,RODENTIA,Akodon_pervalens,0,0,imputed,0.0613,FALSE,FS2016,Assumed_isometric_based_on_total_length,Mastozoología_Neotropical_14:_201-225_(2007),1,-20.734814,-20.90213915,-64.24318539,-22.224464,-19.245164,-64.8803,-63.6518
Akodon_philipmyersi,Akodon_philipmyersi_CRICETIDAE_RODENTIA,Akodon,CRICETIDAE,RODENTIA,NA,1,0,sampled,0.0187,FALSE,FS2016,Reported,Journal_of_Mammalogy_86:_462–474_(2005),2,-27.684334,-27.67728242,-55.54068102,-27.932703,-27.435965,-55.824942,-55.2784
Akodon_polopi,Akodon_polopi_CRICETIDAE_RODENTIA,Akodon,CRICETIDAE,RODENTIA,NA,2,0,sampled,0.032310377,TRUE,NA,NA,NA,2,-31.6122355,NA,NA,-31.765239,-31.459232,-64.993191,-64.633865
Akodon_reigi,Akodon_reigi_CRICETIDAE_RODENTIA,Akodon,CRICETIDAE,RODENTIA,Akodon_reigi,1,0,sampled,0.0413,FALSE,FS2016,Assumed_isometric_based_on_head-body_length,Mammalian_Biology_68:_129-143_(2003),2,-32.981384,-32.73928902,-54.10918812,-34.399263,-31.563505,-55.822399,-52.076799
Akodon_sanctipaulensis,Akodon_sanctipaulensis_CRICETIDAE_RODENTIA,Akodon,CRICETIDAE,RODENTIA,Akodon_sanctipaulensis,0,0,imputed,0.0271,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),2,-24.516714,-24.51627679,-48.12592599,-24.660664,-24.372764,-48.2688,-47.9788
Akodon_serrensis,Akodon_serrensis_CRICETIDAE_RODENTIA,Akodon,CRICETIDAE,RODENTIA,Akodon_serrensis,2,0,sampled,0.0283,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),0,-24.046265,-24.53265019,-48.93812684,-28.334965,-19.757565,-53.960899,-41.451149
Akodon_siberiae,Akodon_siberiae_CRICETIDAE_RODENTIA,Akodon,CRICETIDAE,RODENTIA,Akodon_siberiae,2,0,sampled,0.0346,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),1,-17.412814,-17.38141384,-65.57803617,-18.515164,-16.310464,-66.9445,-64.2703
Akodon_simulator,Akodon_simulator_CRICETIDAE_RODENTIA,Akodon,CRICETIDAE,RODENTIA,Akodon_simulator,1,0,sampled,0.0425,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),0,-24.909214,-25.26207924,-64.86602669,-28.968364,-20.850064,-66.5526,-62.5551
Akodon_spegazzinii,Akodon_spegazzinii_CRICETIDAE_RODENTIA,Akodon,CRICETIDAE,RODENTIA,Akodon_spegazzinii,3,0,sampled,0.0286,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),2,-26.856964,-26.49757175,-65.76523813,-29.173064,-24.540864,-66.8125,-64.5425
Akodon_subfuscus,Akodon_subfuscus_CRICETIDAE_RODENTIA,Akodon,CRICETIDAE,RODENTIA,Akodon_subfuscus,1,0,sampled,0.0304,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),1,-15.210414,-15.17095516,-70.14820216,-17.597564,-12.823264,-74.301955,-65.5045
Akodon_surdus,Akodon_surdus_CRICETIDAE_RODENTIA,Akodon,CRICETIDAE,RODENTIA,Akodon_surdus,0,0,imputed,0.039,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),1,-12.904564,-12.97648456,-72.94415005,-13.719264,-12.089864,-73.6979,-72.0239
Akodon_sylvanus,Akodon_sylvanus_CRICETIDAE_RODENTIA,Akodon,CRICETIDAE,RODENTIA,Akodon_sylvanus,1,0,sampled,0.039,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),0,-21.595264,-21.33370912,-64.46275752,-24.388164,-18.802364,-65.128599,-63.7775
Akodon_toba,Akodon_toba_CRICETIDAE_RODENTIA,Akodon,CRICETIDAE,RODENTIA,Akodon_toba,3,0,sampled,0.0512,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),0,-22.921414,-23.02800411,-61.10197009,-27.783064,-18.059764,-63.8595,-57.4554
Akodon_torques,Akodon_torques_CRICETIDAE_RODENTIA,Akodon,CRICETIDAE,RODENTIA,Akodon_torques,7,0,sampled,0.039,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),1,-11.9420135,-12.59467328,-72.97075477,-13.907064,-9.976963,-75.7432,-70.6008
Akodon_varius,Akodon_varius_CRICETIDAE_RODENTIA,Akodon,CRICETIDAE,RODENTIA,Akodon_varius,2,0,sampled,0.04,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),1,-19.290964,-18.77506883,-64.15149014,-22.369064,-16.212864,-67.1645,-61.8845
Alcelaphus_buselaphus,Alcelaphus_buselaphus_BOVIDAE_CETARTIODACTYLA,Alcelaphus,BOVIDAE,CETARTIODACTYLA,Alcelaphus_buselaphus,4,0,sampled,171.0015,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),0,-8.722214,-4.636613319,20.99140713,-34.839764,17.395336,-15.6879,40.2106
Alces_alces,Alces_alces_CERVIDAE_CETARTIODACTYLA,Alces,CERVIDAE,CETARTIODACTYLA,Alces_alces,5,0,sampled,355,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),2,56.6458455,58.75745135,20.99383475,40.473755,72.817936,-168.127762,160.7556
Alces_americanus,Alces_americanus_CERVIDAE_CETARTIODACTYLA,Alces,CERVIDAE,CETARTIODACTYLA,Alces_americanus,4,0,sampled,358.996,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),2,50.8026175,NA,NA,42.681296,58.923939,-86.615172,-58.229443
Alionycteris_paucidentata,Alionycteris_paucidentata_PTEROPODIDAE_CHIROPTERA,Alionycteris,PTEROPODIDAE,CHIROPTERA,Alionycteris_paucidentata,5,0,sampled,0.0162,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),1,8.193136,8.182429027,124.8919816,7.484836,8.901436,124.304252,125.392279
Allactaga_balikunica,Allactaga_balikunica_DIPODIDAE_RODENTIA,Allactaga,DIPODIDAE,RODENTIA,Allactaga_balikunica,0,0,imputed,0.0725,FALSE,FS2016,Reported,"Smith_AT,_Xie_Y,_Hoffmann_RS,_Lunde_D,_MacKinnon_J,_Wilson_DE,_Wozencraft_WD._A_Guide_to_the_Mammals_of_China_(2008)",2,43.3246905,43.30387199,100.8539487,41.567638,45.081743,92.984129,110.33902
Allactaga_bullata,Allactaga_bullata_DIPODIDAE_RODENTIA,Allactaga,DIPODIDAE,RODENTIA,Allactaga_bullata,11,0,sampled,0.087,FALSE,FS2016,Reported,"Smith_AT,_Xie_Y,_Hoffmann_RS,_Lunde_D,_MacKinnon_J,_Wilson_DE,_Wozencraft_WD._A_Guide_to_the_Mammals_of_China_(2008)",2,43.449033,43.28804761,101.4033865,36.871731,50.026335,87.674647,116.372821
Allactaga_elater,Allactaga_elater_DIPODIDAE_RODENTIA,Allactaga,DIPODIDAE,RODENTIA,Allactaga_elater,13,0,sampled,0.059,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),2,39.586022,41.23325042,62.64492701,28.386156,50.785888,44.155815,94.891161
Allactaga_euphratica,Allactaga_euphratica_DIPODIDAE_RODENTIA,Allactaga,DIPODIDAE,RODENTIA,Allactaga_euphratica,2,0,sampled,0.07,FALSE,FS2016,Reported,"Aulagnier_S,_Haffner_P,_Mitchell-Jones_AJ,_Moutou_F,_Zima,_J._The_Mammals_of_Europe,_North_Africa_and_the_Middle_East_(2009)",2,33.138545,33.14200681,41.43989066,28.739211,37.537879,36.008529,47.531562
Allactaga_firouzi,Allactaga_firouzi_DIPODIDAE_RODENTIA,Allactaga,DIPODIDAE,RODENTIA,Allactaga_firouzi,2,0,sampled,0.0986,FALSE,FS2016,Assumed_isometric_based_on_head-body_length,Fieldiana_Zoology_72:_65-73_(1978),2,31.8371045,31.71380704,51.81059048,31.636008,32.038201,51.732748,52.160823
Allactaga_hotsoni,Allactaga_hotsoni_DIPODIDAE_RODENTIA,Allactaga,DIPODIDAE,RODENTIA,Allactaga_hotsoni,11,0,sampled,0.0765,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),2,29.977836,29.84060393,61.79770191,26.388436,33.567236,56.5379,67.5809
Allactaga_major,Allactaga_major_DIPODIDAE_RODENTIA,Allactaga,DIPODIDAE,RODENTIA,Allactaga_major,11,0,sampled,0.35,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),2,48.717875,49.75981902,58.44097922,41.248249,56.187501,30.40488,86.53118
Allactaga_severtzovi,Allactaga_severtzovi_DIPODIDAE_RODENTIA,Allactaga,DIPODIDAE,RODENTIA,Allactaga_severtzovi,0,0,imputed,0.159,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),2,41.8030715,42.82807282,62.02241196,36.950253,46.65589,50.2245,78.07642
Allactaga_sibirica,Allactaga_sibirica_DIPODIDAE_RODENTIA,Allactaga,DIPODIDAE,RODENTIA,Allactaga_sibirica,13,0,sampled,0.0975,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),2,45.6250925,45.48696201,92.44041762,36.930802,54.319383,50.219505,127.23204
Allactaga_tetradactyla,Allactaga_tetradactyla_DIPODIDAE_RODENTIA,Allactaga,DIPODIDAE,RODENTIA,Allactaga_tetradactyla,0,0,imputed,0.052,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),2,31.386192,31.36368022,25.0225129,29.833793,32.938591,17.73597,30.563889
Allactaga_toussi,Allactaga_toussi_DIPODIDAE_RODENTIA,Allactaga,DIPODIDAE,RODENTIA,NA,2,0,sampled,0.073475222,TRUE,NA,NA,NA,2,36.633198,NA,NA,36.489024,36.777372,59.137004,59.49633
Allactaga_vinogradovi,Allactaga_vinogradovi_DIPODIDAE_RODENTIA,Allactaga,DIPODIDAE,RODENTIA,Allactaga_vinogradovi,0,0,imputed,0.0752,FALSE,FS2016,Reported,Acta_Zoologica_Lituanica_18:_228-239_(2008),2,42.744825,42.76522606,71.31469028,40.183975,45.305675,64.514424,75.619814
Allactaga_williamsi,Allactaga_williamsi_DIPODIDAE_RODENTIA,Allactaga,DIPODIDAE,RODENTIA,Allactaga_williamsi,2,0,sampled,0.1,FALSE,FS2016,Reported,"Aulagnier_S,_Haffner_P,_Mitchell-Jones_AJ,_Moutou_F,_Zima,_J._The_Mammals_of_Europe,_North_Africa_and_the_Middle_East_(2009)",2,37.375086,37.99353846,43.19396599,32.884036,41.866136,28.3689,69.5252
Allactodipus_bobrinskii,Allactodipus_bobrinskii_DIPODIDAE_RODENTIA,Allactodipus,DIPODIDAE,RODENTIA,Allactodipus_bobrinskii,11,0,sampled,0.07,FALSE,FS2016,Reported,Acta_Zoologica_Lituanica_18:_228-239_(2008),2,43.842902,44.72990261,62.89925829,39.356238,48.329566,55.072465,66.499167
Allenopithecus_nigroviridis,Allenopithecus_nigroviridis_CERCOPITHECIDAE_PRIMATES,Allenopithecus,CERCOPITHECIDAE,PRIMATES,Allenopithecus_nigroviridis,10,0,sampled,4.75,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),1,0.1329825,-0.141940468,20.53000558,-3.005605,3.27157,16.139063,25.167462
Allocebus_trichotis,Allocebus_trichotis_CHEIROGALEIDAE_PRIMATES,Allocebus,CHEIROGALEIDAE,PRIMATES,Allocebus_trichotis,1,0,sampled,0.0775,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),1,-16.735014,-16.45098474,49.27534755,-19.188864,-14.281164,48.2276,50.48378
Allocricetulus_curtatus,Allocricetulus_curtatus_CRICETIDAE_RODENTIA,Allocricetulus,CRICETIDAE,RODENTIA,Allocricetulus_curtatus,0,0,imputed,0.0478,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),2,45.609764,45.67915623,105.1163984,37.462032,53.757496,90.033348,118.808807
Allocricetulus_eversmanni,Allocricetulus_eversmanni_CRICETIDAE_RODENTIA,Allocricetulus,CRICETIDAE,RODENTIA,Allocricetulus_eversmanni,2,0,sampled,0.1156,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),2,50.70452,50.30110019,65.67127354,45.95004,55.459,45.2065,88.275723
Alouatta_arctoidea,Alouatta_arctoidea_ATELIDAE_PRIMATES,Alouatta,ATELIDAE,PRIMATES,NA,0,0,imputed,5.39,FALSE,FS2016,Reported,Primate_Conservation_9:_61-66(1988),1,8.252436,9.25922472,-66.96712939,4.943136,11.561736,-71.8233,-61.8436
